Latitude,Longitude,Depth,Month,Year,Species,cells L-1
39.0,18.0,25,4,2011,Calyptrosphaera heimdaliae HOL,1033.0
39.0,25.0,0,7,2014,Calyptrosphaera heimdaliae HOL,50.0
39.0,25.0,10,7,2014,Calyptrosphaera heimdaliae HOL,273.3333333333333
39.0,25.0,20,7,2014,Calyptrosphaera heimdaliae HOL,770.0
39.0,25.0,30,7,2014,Calyptrosphaera heimdaliae HOL,690.0
39.0,25.0,50,7,2014,Calyptrosphaera heimdaliae HOL,195.0
40.0,2.0,5,6,1996,Calyptrosphaera heimdaliae HOL,2720.0
40.0,11.0,0,4,2011,Calyptrosphaera heimdaliae HOL,1076.0
40.0,11.0,5,4,2011,Calyptrosphaera heimdaliae HOL,344.0
40.0,25.0,0,7,2014,Calyptrosphaera heimdaliae HOL,140.0
40.0,25.0,10,7,2014,Calyptrosphaera heimdaliae HOL,240.0
40.0,25.0,20,7,2014,Calyptrosphaera heimdaliae HOL,920.0
40.0,25.0,30,7,2014,Calyptrosphaera heimdaliae HOL,240.0
40.0,25.0,50,7,2014,Calyptrosphaera heimdaliae HOL,390.0
40.0,25.0,75,3,2014,Calyptrosphaera heimdaliae HOL,50.0
41.0,2.0,5,6,1996,Calyptrosphaera heimdaliae HOL,3672.0
41.0,2.0,20,6,1996,Calyptrosphaera heimdaliae HOL,4080.0
41.0,2.0,40,6,1996,Calyptrosphaera heimdaliae HOL,1190.0
41.0,3.0,5,6,1996,Calyptrosphaera heimdaliae HOL,2841.428571428572
41.0,3.0,5,7,1996,Calyptrosphaera heimdaliae HOL,3570.0
41.0,3.0,10,9,1996,Calyptrosphaera heimdaliae HOL,510.0
41.0,3.0,20,9,1996,Calyptrosphaera heimdaliae HOL,510.0
41.0,3.0,30,9,1996,Calyptrosphaera heimdaliae HOL,510.0
41.0,3.0,40,6,1996,Calyptrosphaera heimdaliae HOL,765.0
41.0,3.0,40,7,1996,Calyptrosphaera heimdaliae HOL,6120.0
42.0,16.0,0,4,2016,Calyptrosphaera heimdaliae HOL,536.208778523233
43.0,15.0,0,7,2013,Calyptrosphaera heimdaliae HOL,4659.571428571428
43.0,15.0,5,7,2013,Calyptrosphaera heimdaliae HOL,6570.5
43.0,15.0,10,7,2013,Calyptrosphaera heimdaliae HOL,2181.0
43.0,15.0,15,7,2013,Calyptrosphaera heimdaliae HOL,1645.0
43.0,15.0,25,7,2013,Calyptrosphaera heimdaliae HOL,3415.0
43.0,15.0,30,7,2013,Calyptrosphaera heimdaliae HOL,2462.5
43.0,15.0,40,7,2013,Calyptrosphaera heimdaliae HOL,1278.5
43.0,15.0,60,7,2013,Calyptrosphaera heimdaliae HOL,220.0
-36.0,-23.0,5,3,2000,Calyptrosphaera sphaeroidea HOL,512.0
29.0,34.0,0,3,2018,Calyptrosphaera sphaeroidea HOL,652.5374360000001
29.0,34.0,0,4,2017,Calyptrosphaera sphaeroidea HOL,1146.887606
29.0,34.0,0,5,2017,Calyptrosphaera sphaeroidea HOL,171.79074799999998
29.0,34.0,10,4,2017,Calyptrosphaera sphaeroidea HOL,877.369019
29.0,34.0,20,4,2017,Calyptrosphaera sphaeroidea HOL,487.057064
29.0,34.0,30,4,2017,Calyptrosphaera sphaeroidea HOL,283.076923
29.0,34.0,30,6,2017,Calyptrosphaera sphaeroidea HOL,41.993294
29.0,34.0,40,3,2018,Calyptrosphaera sphaeroidea HOL,64.582409
29.0,34.0,40,4,2017,Calyptrosphaera sphaeroidea HOL,282.24327400000004
29.0,34.0,80,4,2017,Calyptrosphaera sphaeroidea HOL,65.901753
29.0,34.0,100,4,2017,Calyptrosphaera sphaeroidea HOL,91.742374
34.0,32.0,5,4,2012,Calyptrosphaera sphaeroidea HOL,448.0
34.0,32.0,50,8,2018,Calyptrosphaera sphaeroidea HOL,60.0
37.0,24.0,0,8,2001,Calyptrosphaera sphaeroidea HOL,224.2
37.0,24.0,0,8,2002,Calyptrosphaera sphaeroidea HOL,182.88888888888889
37.0,24.0,5,8,2001,Calyptrosphaera sphaeroidea HOL,261.6666666666667
37.0,24.0,5,8,2002,Calyptrosphaera sphaeroidea HOL,108.28571428571428
37.0,24.0,5,9,2004,Calyptrosphaera sphaeroidea HOL,625.8571428571429
37.0,24.0,10,8,2001,Calyptrosphaera sphaeroidea HOL,363.0
37.0,24.0,10,9,2004,Calyptrosphaera sphaeroidea HOL,745.0
37.0,24.0,15,8,2001,Calyptrosphaera sphaeroidea HOL,133.4
37.0,24.0,15,8,2002,Calyptrosphaera sphaeroidea HOL,133.5
37.0,24.0,15,9,2004,Calyptrosphaera sphaeroidea HOL,191.5
37.0,24.0,20,9,2004,Calyptrosphaera sphaeroidea HOL,578.0
37.0,24.0,25,8,2001,Calyptrosphaera sphaeroidea HOL,94.0
37.0,24.0,25,8,2002,Calyptrosphaera sphaeroidea HOL,64.0
37.0,24.0,30,8,2001,Calyptrosphaera sphaeroidea HOL,193.0
37.0,24.0,45,8,2001,Calyptrosphaera sphaeroidea HOL,147.0
37.0,24.0,45,8,2002,Calyptrosphaera sphaeroidea HOL,266.0
37.0,24.0,60,9,2004,Calyptrosphaera sphaeroidea HOL,1091.0
37.0,25.0,0,8,2001,Calyptrosphaera sphaeroidea HOL,138.66666666666666
37.0,25.0,0,8,2002,Calyptrosphaera sphaeroidea HOL,128.0
37.0,25.0,5,8,2001,Calyptrosphaera sphaeroidea HOL,433.0
37.0,25.0,5,8,2002,Calyptrosphaera sphaeroidea HOL,128.0
37.0,25.0,15,8,2001,Calyptrosphaera sphaeroidea HOL,364.3333333333333
37.0,25.0,15,8,2002,Calyptrosphaera sphaeroidea HOL,64.0
37.0,25.0,45,8,2001,Calyptrosphaera sphaeroidea HOL,59.5
39.0,25.0,0,7,2014,Calyptrosphaera sphaeroidea HOL,50.0
39.0,25.0,10,7,2014,Calyptrosphaera sphaeroidea HOL,95.0
40.0,3.0,40,7,1996,Calyptrosphaera sphaeroidea HOL,510.0
40.0,25.0,0,7,2014,Calyptrosphaera sphaeroidea HOL,140.0
41.0,2.0,5,6,1996,Calyptrosphaera sphaeroidea HOL,510.0
41.0,3.0,5,6,1996,Calyptrosphaera sphaeroidea HOL,2805.0
41.0,3.0,10,9,1996,Calyptrosphaera sphaeroidea HOL,510.0
41.0,3.0,20,9,1996,Calyptrosphaera sphaeroidea HOL,1020.0
41.0,3.0,30,9,1996,Calyptrosphaera sphaeroidea HOL,765.0
41.0,3.0,40,6,1996,Calyptrosphaera sphaeroidea HOL,510.0
32.0,-65.0,0,1,1992,Ceratolithus cristatus CER,327.0
32.0,-65.0,0,1,1993,Ceratolithus cristatus CER,208.0
32.0,-65.0,0,3,1993,Ceratolithus cristatus CER,312.0
32.0,-65.0,0,4,1992,Ceratolithus cristatus CER,503.0
32.0,-65.0,0,6,1991,Ceratolithus cristatus CER,138.0
32.0,-65.0,0,6,1993,Ceratolithus cristatus CER,126.0
32.0,-65.0,0,9,1991,Ceratolithus cristatus CER,77.0
32.0,-65.0,0,11,1992,Ceratolithus cristatus CER,138.0
32.0,-65.0,10,12,1992,Ceratolithus cristatus CER,95.0
32.0,-65.0,20,3,1993,Ceratolithus cristatus CER,126.0
32.0,-65.0,25,1,1993,Ceratolithus cristatus CER,77.0
32.0,-65.0,25,5,1991,Ceratolithus cristatus CER,327.0
32.0,-65.0,25,6,1991,Ceratolithus cristatus CER,117.0
32.0,-65.0,25,6,1992,Ceratolithus cristatus CER,209.0
32.0,-65.0,25,6,1993,Ceratolithus cristatus CER,202.0
32.0,-65.0,25,7,1993,Ceratolithus cristatus CER,252.0
32.0,-65.0,25,8,1993,Ceratolithus cristatus CER,126.0
32.0,-65.0,25,9,1993,Ceratolithus cristatus CER,126.0
32.0,-65.0,25,11,1991,Ceratolithus cristatus CER,496.0
32.0,-65.0,25,11,1993,Ceratolithus cristatus CER,126.0
32.0,-65.0,50,1,1994,Ceratolithus cristatus CER,126.0
32.0,-65.0,50,3,1991,Ceratolithus cristatus CER,83.0
32.0,-65.0,50,4,1992,Ceratolithus cristatus CER,262.0
32.0,-65.0,50,5,1991,Ceratolithus cristatus CER,75.0
32.0,-65.0,50,6,1991,Ceratolithus cristatus CER,252.0
32.0,-65.0,50,6,1992,Ceratolithus cristatus CER,126.0
32.0,-65.0,50,6,1993,Ceratolithus cristatus CER,228.0
32.0,-65.0,50,7,1992,Ceratolithus cristatus CER,252.0
32.0,-65.0,50,7,1993,Ceratolithus cristatus CER,252.0
32.0,-65.0,50,8,1993,Ceratolithus cristatus CER,252.0
32.0,-65.0,50,9,1991,Ceratolithus cristatus CER,125.0
32.0,-65.0,50,9,1992,Ceratolithus cristatus CER,459.0
32.0,-65.0,50,11,1991,Ceratolithus cristatus CER,378.0
32.0,-65.0,50,11,1993,Ceratolithus cristatus CER,126.0
32.0,-65.0,75,3,1991,Ceratolithus cristatus CER,104.0
32.0,-65.0,75,6,1992,Ceratolithus cristatus CER,91.0
32.0,-65.0,75,6,1993,Ceratolithus cristatus CER,249.0
32.0,-65.0,75,7,1992,Ceratolithus cristatus CER,126.0
32.0,-65.0,75,7,1993,Ceratolithus cristatus CER,63.0
32.0,-65.0,75,8,1993,Ceratolithus cristatus CER,378.0
32.0,-65.0,75,9,1993,Ceratolithus cristatus CER,126.0
32.0,-65.0,75,11,1992,Ceratolithus cristatus CER,126.0
32.0,-65.0,100,10,1992,Ceratolithus cristatus CER,186.0
32.0,-65.0,150,9,1992,Ceratolithus cristatus CER,71.0
34.0,32.0,200,1,2019,Ceratolithus cristatus CER,40.0
-45.0,-22.0,20,2,2000,Ceratolithus cristatus HET,435.0
-37.0,-15.0,40,2,1993,Ceratolithus cristatus HET,100.0
-37.0,14.0,0,2,1993,Ceratolithus cristatus HET,300.0
-36.0,-23.0,10,3,2000,Ceratolithus cristatus HET,3119.0
-36.0,-21.0,50,8,1994,Ceratolithus cristatus HET,37.0
-35.0,176.0,0,4,2011,Ceratolithus cristatus HET,20.0
-35.0,176.0,25,4,2011,Ceratolithus cristatus HET,10.0
-34.0,-24.0,5,3,2000,Ceratolithus cristatus HET,658.0
-34.0,-24.0,20,3,2000,Ceratolithus cristatus HET,129.0
-34.0,-24.0,50,3,2000,Ceratolithus cristatus HET,1222.0
-34.0,-24.0,100,3,2000,Ceratolithus cristatus HET,1319.0
-34.0,3.0,0,2,1993,Ceratolithus cristatus HET,600.0
-34.0,3.0,20,2,1993,Ceratolithus cristatus HET,200.0
-34.0,3.0,40,2,1993,Ceratolithus cristatus HET,100.0
-34.0,39.0,0,2,2011,Ceratolithus cristatus HET,20.0
-34.0,39.0,35,2,2011,Ceratolithus cristatus HET,120.0
-34.0,39.0,125,2,2011,Ceratolithus cristatus HET,30.0
-34.0,43.0,0,2,2011,Ceratolithus cristatus HET,10.0
-34.0,43.0,110,2,2011,Ceratolithus cristatus HET,20.0
-33.0,-4.0,20,2,1993,Ceratolithus cristatus HET,200.0
-33.0,-4.0,40,2,1993,Ceratolithus cristatus HET,2200.0
-33.0,-4.0,60,2,1993,Ceratolithus cristatus HET,2500.0
-33.0,-4.0,80,2,1993,Ceratolithus cristatus HET,300.0
-33.0,-4.0,100,2,1993,Ceratolithus cristatus HET,100.0
-32.0,-25.0,5,3,2000,Ceratolithus cristatus HET,194.0
-32.0,-25.0,50,3,2000,Ceratolithus cristatus HET,488.0
-32.0,-25.0,100,3,2000,Ceratolithus cristatus HET,261.0
-31.0,61.0,130,2,2011,Ceratolithus cristatus HET,70.0
-30.0,72.0,45,2,2011,Ceratolithus cristatus HET,30.0
-30.0,72.0,130,2,2011,Ceratolithus cristatus HET,80.0
-30.0,76.0,140,1,2011,Ceratolithus cristatus HET,70.0
-30.0,79.0,0,2,2011,Ceratolithus cristatus HET,20.0
-30.0,79.0,130,2,2011,Ceratolithus cristatus HET,20.0
-30.0,82.0,0,3,2011,Ceratolithus cristatus HET,20.0
-30.0,82.0,55,3,2011,Ceratolithus cristatus HET,100.0
-30.0,82.0,135,3,2011,Ceratolithus cristatus HET,190.0
-29.0,-15.0,0,1,2011,Ceratolithus cristatus HET,10.0
-29.0,-15.0,45,1,2011,Ceratolithus cristatus HET,30.0
-29.0,-12.0,0,1,2011,Ceratolithus cristatus HET,10.0
-29.0,-12.0,135,1,2011,Ceratolithus cristatus HET,10.0
-29.0,-8.0,100,3,1996,Ceratolithus cristatus HET,70.0
-29.0,66.0,110,2,2011,Ceratolithus cristatus HET,50.0
-28.0,-19.0,0,1,2011,Ceratolithus cristatus HET,10.0
-28.0,-19.0,40,1,2011,Ceratolithus cristatus HET,10.0
-28.0,63.0,110,2,2011,Ceratolithus cristatus HET,10.0
-27.0,-25.0,140,1,2011,Ceratolithus cristatus HET,10.0
-26.0,-180.0,0,4,2011,Ceratolithus cristatus HET,10.0
-26.0,-31.0,120,1,2011,Ceratolithus cristatus HET,10.0
-24.0,-17.0,50,4,1998,Ceratolithus cristatus HET,673.0
-24.0,-17.0,100,4,1998,Ceratolithus cristatus HET,566.0
-24.0,-17.0,150,4,1998,Ceratolithus cristatus HET,433.0
-24.0,-1.0,100,3,1996,Ceratolithus cristatus HET,84.0
-20.0,-18.0,5,5,1998,Ceratolithus cristatus HET,149.0
-20.0,-18.0,150,5,1998,Ceratolithus cristatus HET,150.0
-17.0,-33.0,0,10,1997,Ceratolithus cristatus HET,0.01
-16.0,-34.0,0,8,2011,Ceratolithus cristatus HET,10.0
-13.0,-16.0,5,4,1998,Ceratolithus cristatus HET,128.0
-13.0,-16.0,100,4,1998,Ceratolithus cristatus HET,615.0
-13.0,-16.0,200,4,1998,Ceratolithus cristatus HET,108.0
-12.0,-32.0,50,6,2011,Ceratolithus cristatus HET,10.0
-11.0,-31.0,5,5,1997,Ceratolithus cristatus HET,0.0466666666666667
-9.0,-15.0,90,3,1998,Ceratolithus cristatus HET,310.0
7.0,-26.0,25,12,2010,Ceratolithus cristatus HET,10.0
9.0,-26.0,0,12,2010,Ceratolithus cristatus HET,20.0
10.0,-100.0,0,3,2011,Ceratolithus cristatus HET,10.0
12.0,-111.0,0,5,2011,Ceratolithus cristatus HET,30.0
12.0,-75.0,25,6,2011,Ceratolithus cristatus HET,20.0
12.0,-26.0,0,12,2010,Ceratolithus cristatus HET,10.0
13.0,-114.0,0,5,2011,Ceratolithus cristatus HET,80.0
14.0,-161.0,0,6,2011,Ceratolithus cristatus HET,20.0
14.0,-161.0,40,6,2011,Ceratolithus cristatus HET,10.0
19.0,-142.0,0,5,2011,Ceratolithus cristatus HET,20.0
20.0,-156.0,0,9,1969,Ceratolithus cristatus HET,5.0
20.0,-156.0,20,9,1969,Ceratolithus cristatus HET,7.0
20.0,-149.0,115,5,2011,Ceratolithus cristatus HET,10.0
20.0,-146.0,0,5,2011,Ceratolithus cristatus HET,10.0
21.0,-156.0,0,5,2011,Ceratolithus cristatus HET,30.0
21.0,-151.0,150,5,2011,Ceratolithus cristatus HET,10.0
25.0,154.0,0,11,1968,Ceratolithus cristatus HET,16.0
25.0,154.0,0,11,1969,Ceratolithus cristatus HET,16.0
26.0,-36.0,0,4,2011,Ceratolithus cristatus HET,10.0
26.0,-36.0,55,4,2011,Ceratolithus cristatus HET,10.0
26.0,152.0,0,11,1968,Ceratolithus cristatus HET,45.0
26.0,152.0,0,11,1969,Ceratolithus cristatus HET,45.0
27.0,150.0,0,11,1968,Ceratolithus cristatus HET,84.0
27.0,150.0,0,11,1969,Ceratolithus cristatus HET,84.0
28.0,149.0,0,11,1968,Ceratolithus cristatus HET,29.0
29.0,147.0,0,11,1968,Ceratolithus cristatus HET,21.0
29.0,147.0,0,11,1969,Ceratolithus cristatus HET,22.0
29.0,149.0,0,11,1969,Ceratolithus cristatus HET,31.0
30.0,18.0,25,6,2008,Ceratolithus cristatus HET,44.45
30.0,18.0,50,6,2008,Ceratolithus cristatus HET,22.23
30.0,18.0,50,7,2008,Ceratolithus cristatus HET,17.78
30.0,19.0,5,6,2008,Ceratolithus cristatus HET,14.82
30.0,146.0,0,11,1968,Ceratolithus cristatus HET,71.0
31.0,16.0,5,7,2008,Ceratolithus cristatus HET,22.23
31.0,16.0,25,7,2008,Ceratolithus cristatus HET,44.45
31.0,16.0,50,7,2008,Ceratolithus cristatus HET,22.23
31.0,16.0,75,7,2008,Ceratolithus cristatus HET,27.35
31.0,16.0,200,7,2008,Ceratolithus cristatus HET,22.23
31.0,17.0,50,7,2008,Ceratolithus cristatus HET,30.37
31.0,17.0,75,7,2008,Ceratolithus cristatus HET,22.23
31.0,18.0,50,7,2008,Ceratolithus cristatus HET,20.435
31.0,18.0,100,7,2008,Ceratolithus cristatus HET,20.005000000000003
31.0,18.0,150,7,2008,Ceratolithus cristatus HET,24.29
31.0,19.0,5,7,2008,Ceratolithus cristatus HET,44.45
31.0,19.0,25,6,2008,Ceratolithus cristatus HET,29.63
31.0,19.0,50,6,2008,Ceratolithus cristatus HET,44.45
31.0,146.0,0,11,1969,Ceratolithus cristatus HET,71.0
32.0,-65.0,0,1,1994,Ceratolithus cristatus HET,629.0
32.0,-65.0,0,4,1992,Ceratolithus cristatus HET,252.0
32.0,-65.0,0,5,1991,Ceratolithus cristatus HET,61.0
32.0,-65.0,0,6,1991,Ceratolithus cristatus HET,207.0
32.0,-65.0,0,9,1992,Ceratolithus cristatus HET,504.0
32.0,-65.0,0,10,1992,Ceratolithus cristatus HET,126.0
32.0,-65.0,0,11,1991,Ceratolithus cristatus HET,294.0
32.0,-65.0,0,11,1992,Ceratolithus cristatus HET,69.0
32.0,-65.0,10,1,1994,Ceratolithus cristatus HET,126.0
32.0,-65.0,10,12,1992,Ceratolithus cristatus HET,95.0
32.0,-65.0,25,1,1991,Ceratolithus cristatus HET,134.0
32.0,-65.0,25,6,1992,Ceratolithus cristatus HET,70.0
32.0,-65.0,25,6,1993,Ceratolithus cristatus HET,202.0
32.0,-65.0,25,7,1991,Ceratolithus cristatus HET,188.0
32.0,-65.0,25,7,1993,Ceratolithus cristatus HET,126.0
32.0,-65.0,25,9,1991,Ceratolithus cristatus HET,112.0
32.0,-65.0,25,9,1992,Ceratolithus cristatus HET,824.0
32.0,-65.0,25,10,1993,Ceratolithus cristatus HET,252.0
32.0,-65.0,25,11,1991,Ceratolithus cristatus HET,397.0
32.0,-65.0,25,11,1993,Ceratolithus cristatus HET,63.0
32.0,-65.0,50,6,1991,Ceratolithus cristatus HET,252.0
32.0,-65.0,50,6,1992,Ceratolithus cristatus HET,126.0
32.0,-65.0,50,6,1993,Ceratolithus cristatus HET,228.0
32.0,-65.0,50,7,1991,Ceratolithus cristatus HET,476.0
32.0,-65.0,50,7,1992,Ceratolithus cristatus HET,252.0
32.0,-65.0,50,7,1993,Ceratolithus cristatus HET,126.0
32.0,-65.0,50,8,1993,Ceratolithus cristatus HET,378.0
32.0,-65.0,50,9,1991,Ceratolithus cristatus HET,1371.0
32.0,-65.0,50,9,1992,Ceratolithus cristatus HET,345.0
32.0,-65.0,50,9,1993,Ceratolithus cristatus HET,378.0
32.0,-65.0,50,11,1991,Ceratolithus cristatus HET,252.0
32.0,-65.0,50,11,1993,Ceratolithus cristatus HET,126.0
32.0,-65.0,75,1,1991,Ceratolithus cristatus HET,238.0
32.0,-65.0,75,1,1994,Ceratolithus cristatus HET,38.0
32.0,-65.0,75,6,1993,Ceratolithus cristatus HET,83.0
32.0,-65.0,75,7,1992,Ceratolithus cristatus HET,503.0
32.0,-65.0,75,8,1993,Ceratolithus cristatus HET,126.0
32.0,-65.0,75,11,1991,Ceratolithus cristatus HET,99.0
32.0,-65.0,75,11,1992,Ceratolithus cristatus HET,126.0
32.0,-65.0,75,11,1993,Ceratolithus cristatus HET,252.0
32.0,-65.0,100,1,1994,Ceratolithus cristatus HET,105.0
32.0,-65.0,100,6,1991,Ceratolithus cristatus HET,69.0
32.0,-65.0,100,8,1993,Ceratolithus cristatus HET,252.0
32.0,-65.0,100,9,1991,Ceratolithus cristatus HET,60.0
32.0,-65.0,100,9,1993,Ceratolithus cristatus HET,126.0
32.0,-65.0,100,10,1992,Ceratolithus cristatus HET,371.0
32.0,-65.0,100,11,1991,Ceratolithus cristatus HET,124.0
32.0,-65.0,150,3,1991,Ceratolithus cristatus HET,61.0
32.0,-65.0,150,9,1992,Ceratolithus cristatus HET,71.0
32.0,-65.0,150,10,1992,Ceratolithus cristatus HET,126.0
32.0,-65.0,150,10,1993,Ceratolithus cristatus HET,67.0
32.0,-65.0,150,11,1991,Ceratolithus cristatus HET,77.0
32.0,-65.0,200,2,1992,Ceratolithus cristatus HET,84.0
32.0,17.0,25,7,2008,Ceratolithus cristatus HET,29.63
32.0,17.0,50,7,2008,Ceratolithus cristatus HET,49.39
32.0,17.0,75,7,2008,Ceratolithus cristatus HET,29.63
32.0,19.0,5,7,2008,Ceratolithus cristatus HET,22.23
32.0,19.0,25,7,2008,Ceratolithus cristatus HET,29.63
32.0,19.0,50,7,2008,Ceratolithus cristatus HET,29.63
32.0,21.0,75,7,2010,Ceratolithus cristatus HET,78.0
32.0,23.0,5,7,2010,Ceratolithus cristatus HET,53.0
32.0,23.0,25,7,2010,Ceratolithus cristatus HET,43.0
32.0,24.0,5,7,2010,Ceratolithus cristatus HET,85.0
32.0,24.0,50,7,2010,Ceratolithus cristatus HET,63.0
33.0,28.0,25,4,2011,Ceratolithus cristatus HET,581.0
33.0,30.0,25,4,2011,Ceratolithus cristatus HET,315.0
33.0,35.0,5,4,2011,Ceratolithus cristatus HET,303.0
34.0,32.0,5,4,2012,Ceratolithus cristatus HET,448.0
35.0,-10.0,0,12,2010,Ceratolithus cristatus HET,10.0
35.0,20.0,105,4,2011,Ceratolithus cristatus HET,869.0
35.0,26.0,5,4,2011,Ceratolithus cristatus HET,766.0
36.0,-6.0,0,4,2011,Ceratolithus cristatus HET,2873.0
36.0,-6.0,25,4,2011,Ceratolithus cristatus HET,871.0
36.0,-6.0,50,4,2011,Ceratolithus cristatus HET,3935.0
36.0,-5.0,100,4,2011,Ceratolithus cristatus HET,5153.0
36.0,21.0,120,2,2012,Ceratolithus cristatus HET,50.0
37.0,1.0,5,4,2011,Ceratolithus cristatus HET,250.0
37.0,1.0,50,4,2011,Ceratolithus cristatus HET,1057.0
37.0,19.0,5,4,2011,Ceratolithus cristatus HET,651.0
37.0,24.0,0,8,2001,Ceratolithus cristatus HET,105.33333333333331
37.0,24.0,5,8,2001,Ceratolithus cristatus HET,109.0
37.0,24.0,10,3,2003,Ceratolithus cristatus HET,64.0
37.0,24.0,10,8,2001,Ceratolithus cristatus HET,154.0
37.0,24.0,10,9,2004,Ceratolithus cristatus HET,64.0
37.0,24.0,15,8,2001,Ceratolithus cristatus HET,96.0
37.0,24.0,30,8,2001,Ceratolithus cristatus HET,96.0
37.0,24.0,30,9,2004,Ceratolithus cristatus HET,64.0
37.0,25.0,5,8,2001,Ceratolithus cristatus HET,110.0
37.0,25.0,45,8,2001,Ceratolithus cristatus HET,138.33333333333334
37.0,25.0,90,8,2001,Ceratolithus cristatus HET,60.0
38.0,5.0,0,4,2011,Ceratolithus cristatus HET,2567.0
38.0,5.0,5,4,2011,Ceratolithus cristatus HET,395.0
38.0,5.0,25,4,2011,Ceratolithus cristatus HET,4065.0
38.0,5.0,105,4,2011,Ceratolithus cristatus HET,335.0
38.0,10.0,5,4,2011,Ceratolithus cristatus HET,547.0
38.0,10.0,25,6,2016,Ceratolithus cristatus HET,71.1111111111111
38.0,10.0,100,4,2011,Ceratolithus cristatus HET,648.0
38.0,12.0,150,7,2009,Ceratolithus cristatus HET,85.3333
38.0,12.0,200,7,2009,Ceratolithus cristatus HET,21.3333
38.0,13.0,50,7,2009,Ceratolithus cristatus HET,16.0
38.0,13.0,100,6,2016,Ceratolithus cristatus HET,71.1111111111111
38.0,13.0,150,7,2009,Ceratolithus cristatus HET,48.0
38.0,13.0,200,7,2009,Ceratolithus cristatus HET,24.6154
38.0,14.0,5,7,2009,Ceratolithus cristatus HET,58.1818
38.0,14.0,25,7,2009,Ceratolithus cristatus HET,64.0
38.0,14.0,50,7,2009,Ceratolithus cristatus HET,53.3333
38.0,14.0,150,7,2009,Ceratolithus cristatus HET,18.2857
38.0,14.0,200,7,2009,Ceratolithus cristatus HET,32.0
38.0,18.0,5,4,2011,Ceratolithus cristatus HET,369.0
38.0,18.0,50,4,2011,Ceratolithus cristatus HET,836.0
38.0,18.0,100,4,2011,Ceratolithus cristatus HET,249.0
39.0,12.0,75,6,2016,Ceratolithus cristatus HET,32.0
39.0,13.0,150,6,2016,Ceratolithus cristatus HET,42.9530201342282
39.0,18.0,50,4,2011,Ceratolithus cristatus HET,2212.0
39.0,18.0,100,4,2011,Ceratolithus cristatus HET,889.0
40.0,10.0,5,6,2016,Ceratolithus cristatus HET,119.626168224299
40.0,10.0,25,6,2016,Ceratolithus cristatus HET,128.0
40.0,11.0,0,4,2011,Ceratolithus cristatus HET,538.0
40.0,11.0,5,4,2011,Ceratolithus cristatus HET,1378.0
40.0,13.0,5,2,2014,Ceratolithus cristatus HET,175.0
40.0,13.0,15,6,2013,Ceratolithus cristatus HET,125.0
40.0,13.0,15,10,2012,Ceratolithus cristatus HET,225.0
40.0,13.0,30,2,2014,Ceratolithus cristatus HET,76.0
40.0,14.0,50,6,2016,Ceratolithus cristatus HET,86.4864864864865
41.0,3.0,10,9,1996,Ceratolithus cristatus HET,1020.0
41.0,3.0,20,9,1996,Ceratolithus cristatus HET,1020.0
41.0,3.0,30,9,1996,Ceratolithus cristatus HET,1530.0
41.0,12.0,25,6,2016,Ceratolithus cristatus HET,53.3333333333333
41.0,12.0,50,6,2016,Ceratolithus cristatus HET,64.0
41.0,13.0,40,6,2012,Ceratolithus cristatus HET,43.0
41.0,13.0,40,6,2013,Ceratolithus cristatus HET,42.67
42.0,11.0,5,6,2016,Ceratolithus cristatus HET,64.0
42.0,11.0,25,6,2016,Ceratolithus cristatus HET,116.363636363636
43.0,9.0,5,6,2016,Ceratolithus cristatus HET,185.507246376812
43.0,9.0,50,6,2016,Ceratolithus cristatus HET,48.8549618320611
43.0,15.0,0,2,2013,Ceratolithus cristatus HET,2410.0
43.0,15.0,60,2,2013,Ceratolithus cristatus HET,210.5
43.0,15.0,70,2,2013,Ceratolithus cristatus HET,164.0
44.0,9.0,25,6,2016,Ceratolithus cristatus HET,35.9550561797753
-37.0,14.0,0,2,1993,Coccolithus pelagicus HET,200.0
-26.0,-5.0,5,8,1994,Coccolithus pelagicus HET,122.0
-22.0,0.0,5,8,1994,Coccolithus pelagicus HET,122.0
-22.0,0.0,30,8,1994,Coccolithus pelagicus HET,514.0
34.0,-76.0,75,8,1965,Coccolithus pelagicus HET,40.0
34.0,-76.0,200,8,1965,Coccolithus pelagicus HET,40.0
34.0,-75.0,30,8,1965,Coccolithus pelagicus HET,80.0
34.0,-74.0,150,8,1965,Coccolithus pelagicus HET,160.0
34.0,-74.0,300,8,1965,Coccolithus pelagicus HET,40.0
34.0,21.0,150,11,1997,Coccolithus pelagicus HET,15.0
35.0,-6.0,10,5,2013,Coccolithus pelagicus HET,457.0
37.0,1.0,100,5,2013,Coccolithus pelagicus HET,239.0
37.0,12.0,75,5,2013,Coccolithus pelagicus HET,219.0
37.0,12.0,100,5,2013,Coccolithus pelagicus HET,238.0
46.0,-155.0,0,8,1969,Coccolithus pelagicus HET,800.0
50.0,4.0,10,1,1996,Coccolithus pelagicus HET,40.0
50.0,4.0,10,1,2000,Coccolithus pelagicus HET,40.0
50.0,4.0,10,1,2002,Coccolithus pelagicus HET,80.0
50.0,4.0,10,2,1996,Coccolithus pelagicus HET,20.0
50.0,4.0,10,2,2000,Coccolithus pelagicus HET,60.0
50.0,4.0,10,2,2002,Coccolithus pelagicus HET,180.0
50.0,4.0,10,3,1999,Coccolithus pelagicus HET,20.0
