"SampleID","Cruise","Date","Original_SampleNo","Original_StationNo","Depth","Lat","Lon","Daylength","Chl","QFChl","Temperature","QFTemp","SurfacePAR","QFPAR","Kd490","QFKd490","PARz","Nitrate","QFNO3","Nitrite","QFNO2","Ammonium","QFNH4","Phosphate","QFPO4","Silicate","QFSil","MLD","QFMLD"
"AMT4_184","AMT4","23-04-1997",5,3,7,-43.4812,-54.4026,10.5191037083068,0.68038961038961,0,14.192,0,6.20226898171951,0,0.0765699967741966,13,3.6288841795749,7.74047619047619,0,0.15,0,NA,NA,0.54,0,0.310731707317073,0,26.8310708999634,1
"AMT4_185","AMT4","23-04-1997",6,3,50,-43.4812,-54.4026,10.5191037083068,1.169375,0,13.299,0,6.20226898171951,0,0.0765699967741966,13,0.134851022245398,14.5234343434343,0,0.305555555555556,0,NA,NA,1.10454545454545,0,3.05878787878788,0,26.8310708999634,1
"AMT4_186","AMT4","30-04-1997",7,5,7,-35.6517,-49.8181,10.6778030837743,0.287515923566879,0,19.057,0,13.8664499328401,0,0.0436599999666214,13,10.2149491355328,0,0,0.01,0,NA,NA,0.08,0,0.541428571428571,0,26.631890296936,1
"AMT4_187","AMT4","30-04-1997",8,5,20,-35.6517,-49.8181,10.6778030837743,0.43656050955414,0,19.424,0,13.8664499328401,0,0.0436599999666214,13,5.79081041188815,0,0,0.02,0,NA,NA,0.08,0,0.61,0,26.631890296936,1
"AMT4_188","AMT4","01-05-1997",9,6,7,-32.608,-46.1945,10.805055412959,0.246282051282051,0,21.3535,0,9.93333059793748,0,0.0383200012147427,13,7.59625848119631,1.10122748613358,1,NA,NA,NA,NA,0.0407524999696761,1,0.527647058823529,0,58.2793979644775,1
"AMT4_189","AMT4","01-05-1997",10,6,50,-32.608,-46.1945,10.805055412959,0.359042553191489,0,21.226,0,9.93333059793748,0,0.0383200012147427,13,1.4621321815983,1.12527499099572,1,NA,NA,NA,NA,0.053499999973509,1,0.548349514563107,0,58.2793979644775,1
"AMT4_190","AMT4","02-05-1997",11,7,7,-29.3281,-42.6499,10.9400540581898,0.12,0,23.5205,0,12.2857763935621,0,0.0330399982631207,13,9.74897561764864,0.26,0,0.0193896713615023,0,NA,NA,0,0,0.64503355704698,0,42.4200019836426,1
"AMT4_191","AMT4","02-05-1997",12,7,80,-29.3281,-42.6499,10.9400540581898,0.368717948717949,0,20.366,0,12.2857763935621,0,0.0330399982631207,13,0.873927674906194,0.26,0,0.01,0,NA,NA,0,0,0.747631578947368,0,42.4200019836426,1
"AMT4_192","AMT4","03-05-1997",13,8,7,-26.1029,-39.1871,11.0692196482245,0.23,0,25.305,0,11.1795201088207,0,0.0286699999123812,13,9.14670352005656,0,0,0.02,0,NA,NA,0,0,0.64503355704698,0,25.1188712120056,1
"AMT4_193","AMT4","03-05-1997",14,8,80,-26.1029,-39.1871,11.0692196482245,0.336231155778895,0,22.586,0,11.1795201088207,0,0.0286699999123812,13,1.12804218422403,0,0,0.02,0,NA,NA,0,0,0.747631578947368,0,25.1188712120056,1
"AMT4_194","AMT4","04-05-1997",15,9,7,-22.1545,-36.6299,11.2284931783352,0.100161943319838,0,26.3225,0,17.636500061742,0,0.0288200005888939,13,14.4144419554402,0,0,0.02,0,NA,NA,0.04,0,0.70125,0,82.7561206817627,1
"AMT4_195","AMT4","04-05-1997",16,9,110,-22.1545,-36.6299,11.2284931783352,0.343179487179487,0,22.6425,0,17.636500061742,0,0.0288200005888939,13,0.740648264563082,0,0,0.02,0,NA,NA,0.04,0,0.798857142857143,0,82.7561206817627,1
"AMT4_196","AMT4","05-05-1997",17,10,7,-18.2723,-34.7646,11.3822405875113,0.160771349862259,0,26.76,0,17.9415744138553,0,0.0268900003284216,13,14.8632334591941,0.63,0,0.01,0,NA,NA,0.01,0,0.6864,0,68.1968193054199,1
"AMT4_197","AMT4","05-05-1997",18,10,40,-18.2723,-34.7646,11.3822405875113,0.169862258953168,0,26.746,0,17.9415744138553,0,0.0268900003284216,13,6.1197460441709,0.63,0,0.000194174757281553,0,NA,NA,0.01,0,0.685514018691589,0,68.1968193054199,1
"AMT4_198","AMT4","06-05-1997",19,11,7,-14.1082,-32.855,11.5470140368152,0.103,0,26.623,0,22.4613505774184,0,0.0239199995994568,13,18.998425035678,0.13,0,0,0,NA,NA,0.06,0,0.688235294117647,0,72.3462734222412,1
"AMT4_199","AMT4","06-05-1997",20,11,130,-14.1082,-32.855,11.5470140368152,0.248916217020353,0,23.585,0,22.4613505774184,0,0.0239199995994568,13,1.00219854540288,0.131672354948805,0,0.000511945392491439,0,NA,NA,0.0603412969283276,0,0.576388888888889,0,72.3462734222412,1
"AMT4_200","AMT4","07-05-1997",21,12,7,-10.0303,-30.9468,11.7086196268619,0.0762,0,27.616,0,16.8032047490092,0,0.0260300002992153,13,14.0042327750183,3.67,0,0.07,0,NA,NA,0.09,0,0.726666666666667,0,57.1277809143066,1
"AMT4_201","AMT4","07-05-1997",22,12,120,-10.0303,-30.9468,11.7086196268619,0.140691489361702,0,22.5015,0,16.8032047490092,0,0.0260300002992153,13,0.739315582833826,3.67,0,0.07,0,NA,NA,0.236307692307692,0,1.43,0,57.1277809143066,1
"AMT4_202","AMT4","08-05-1997",23,13,7,-5.9151,-29.1212,11.8739155241066,0.1,0,28.2335,0,26.7406267681404,0,0.0305499993264675,13,21.5922405307178,0.06,0,0,0,NA,NA,0.09,0,0.726666666666667,0,54.2663879394531,1
