Latitude,Longitude,Depth,Day,Month,Year,Reference,Method,Acanthoica acanthifera,Acanthoica acanthos,Acanthoica maxima,Acanthoica quattrospina,Acanthoica quattrospina COMB,Acanthoica quattrospina HOL,Algirosphaera cucullata,Algirosphaera robusta,Alisphaera capulata,Alisphaera extenta,Alisphaera gaudii,Alisphaera gaudii POL,Alisphaera ordinata,Alisphaera pinnigera,Alisphaera quadrilatera,Alisphaera unicornis,Alisphaera unicornis COMB,Alisphaera unicornis POL,Balaniger virgulosa,Braarudosphaera bigelowii,Calcidiscus leptoporus,Calcidiscus leptoporus HOL,Calciopappus caudatus,Calciopappus rigidus,Calciosolenia brasiliensis,Calciosolenia corselli,Calciosolenia murrayi,Calicasphaera blokii,Calicasphaera concava,Calicasphaera diconstricta,Calyptrolithina divergens,Calyptrolithina multipora,Calyptrosphaera heimdaliae,Calyptrosphaera sphaeroidea,Calyptrosphaera sphaeroidea HOL,Canistrolithus valliformis,Ceratolithus cristatus CER,Ceratolithus cristatus HET,Ceratolithus vidalii HET,Chrysotila carterae,Chrysotila roscoffensis,Coccolithus pelagicus,Coccolithus pelagicus HOL,Corisphaera gracilis,Corisphaera tyrrheniensis,Cyrtosphaera aculeata,Cyrtosphaera cidaris,Discosphaera tubifera,Emiliania huxleyi,Florisphaera profunda,Flosculosphaera calceolariopsis,Formonsella pyramidosa,Gephyrocapsa ericsonii,Gephyrocapsa muellerae,Gephyrocapsa oceanica,Gephyrocapsa ornata,Gephyrocapsa parvula,Gladiolithus flabellatus,Gliscolithus amitakareniae,Hayaster perplexus,Helicosphaera HOL catilliferus type,Helicosphaera HOL confusus type,Helicosphaera HOL ponticuliferus type,Helicosphaera carteri,Helicosphaera hyalina,Helicosphaera pavimentum,Helicosphaera pavimentum HOL,Helicosphaera wallichii,Helladosphaera cornifera,Helladosphaera pienaarii,Helladosphaera vavilovii,Holococcolithophora cialdii,Holococcolithophora dentata,Holococcolithophora kastriensis,Homozygosphaera spinosa,Homozygosphaera triarcha,Hughesius youngii,Hymenomonas roseola,Kataspinifera baumannii,Michaelsarsia adriaticus,Michaelsarsia elegans,Navilithus altivelum,Ochrosphaera neapolitana,Oolithotus antillarum,Oolithotus fragilis,Ophiaster formosus,Ophiaster hydroideus,Ophiaster macrospinus,Ophiaster minimus,Ophiaster reductus,Palusphaera vandelii,Pappomonas borealis,Pappomonas flabellifera,Pappomonas sp. type 3,Pappomonas sp. type 4,Pappomonas sp. type 5,Pappomonas vexillata,Papposphaera arctica,Papposphaera lepida,Papposphaera sagittifera,Papposphaera sp. type 1,Papposphaera sp. type 2,Papposphaera sp. type 3,Papposphaera sp. type 4,Papposphaera thomsenii,Picarola margalefii,Pileolosphaera longistirpes,Placorhombus ziveriae,Polycrater sp. ladle-like,Pontosphaera discopora,Pontosphaera japonica,Pontosphaera japonica HOL,Pontosphaera multipora,Pontosphaera syracusana,Poritectolithus maximus,Poritectolithus poritectus,Pseudowigwamma scenozonion,Rhabdosphaera clavigera,Rhabdosphaera xiphos,Scyphosphaera apsteinii,Scyphosphaera apsteinii HOL,Solisphaera emidasia,Solisphaera galbula,Solisphaera helianthiformis,Solisphaera turbinella,Sphaerocalyptra adenensis,Sphaerocalyptra dermitzakii,Sphaerocalyptra quadridentata,Sphaerocalyptra sp. 1,Sphaerocalyptra youngii,Syracolithus bicorium,Syracolithus quadriperforatus,Syracolithus schilleri,Syracolithus sp. type A,Syracosphaera ampliora,Syracosphaera andruleitii,Syracosphaera anthos,Syracosphaera anthos HOL,Syracosphaera arethusae,Syracosphaera arethusae COMB,Syracosphaera arethusae HOL,Syracosphaera aurisinae,Syracosphaera aurisinae HOL,Syracosphaera azureaplaneta,Syracosphaera bannockii,Syracosphaera bannockii COMB,Syracosphaera bannockii HOL,Syracosphaera borealis,Syracosphaera castellata,Syracosphaera corolla,Syracosphaera dilatata,Syracosphaera epigrosa,Syracosphaera exigua,Syracosphaera florida,Syracosphaera gaarderae,Syracosphaera gaarderae HOL,Syracosphaera halldalii,Syracosphaera hastata,Syracosphaera histrica,Syracosphaera histrica HOL,Syracosphaera isselii HOL,Syracosphaera lafourcadii HOL,Syracosphaera leptolepsis,Syracosphaera magnaghii HOL,Syracosphaera marginiporata,Syracosphaera marginiporata HOL,Syracosphaera maxima,Syracosphaera mediterranea,Syracosphaera mediterranea COMB,Syracosphaera mediterranea HOL gracillima type,Syracosphaera mediterranea HOL hellenica type,Syracosphaera mediterranea HOL marisrubri type,Syracosphaera mediterranea HOL wettsteinii type,Syracosphaera molischii,Syracosphaera molischii HOL,Syracosphaera nana,Syracosphaera nana HOL,Syracosphaera neapolitana,Syracosphaera nodosa,Syracosphaera noroitica,Syracosphaera orbiculus,Syracosphaera orbiculus HOL,Syracosphaera ossa,Syracosphaera periperforata HOL,Syracosphaera prolongata,Syracosphaera protrudens,Syracosphaera pulchra,Syracosphaera pulchra COMB,Syracosphaera pulchra HOL galea type,Syracosphaera pulchra HOL oblonga type,Syracosphaera pulchra HOL pirus type,Syracosphaera reniformis,Syracosphaera rhombica,Syracosphaera rotaconica HOL,Syracosphaera rotula,Syracosphaera serrata,Syracosphaera squamosa,Syracosphaera strigilis,Syracosphaera strigilis COMB,Syracosphaera strigilis HOL,Syracosphaera tumularis,Tergestiella adriatica,Tetralithoides quadrilaminata,Turrilithus latericioides,Umbellosphaera irregularis,Umbellosphaera tenuis,Umbilicosphaera anulus,Umbilicosphaera foliosa,Umbilicosphaera hulburtiana,Umbilicosphaera sibogae,Vexillarius cancellifer,Vexillarius iaculifer,Wigwamma antarctica,Wigwamma triradiata,Zygosphaera amoena,Zygosphaera marsilii
29.468,34.93,120.0,18,6,2017,Keuter2023,SEM,,,,119.826176,,,,2356.581457,,,,,,,,,,,,,,,,319.536469,,,399.420586,,,,,,,,,,,,,,,,,39.942059,,,,,7149.628487,119.826176,,39.942059,1877.276754,,,,,,,,,,,,,39.942059,,,,,,,,,,,,,119.826176,39.942059,,,,,,679.014996,,,,,239.652352,,,39.942059,,199.710293,,,439.3626440000001,,,,,,,79.884117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.826176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.942059,,,,,,,,,,,,,239.652352,,,,39.942059,,,,,,,,,,,,,,,,,,,39.942059,,,,279.59441000000004,,,,,,
29.468,34.93,140.0,11,7,2017,Keuter2023,SEM,,,,,,,,738.7063919999999,,,,,,,,,,,,,,,,,,,105.529485,,,,,,,,,,,,,,,,,52.764742000000005,,,,,4168.414641,,,,1582.942269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.529485,,,,,,,52.764742000000005,,,,,105.529485,,,105.529485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.764742000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.468,34.93,140.0,18,6,2017,Keuter2023,SEM,,,,43.38534,,,,260.312037,,,,,,,,,,,,,,,,173.541358,,,,,,,,,,,,,,,,,,,,,,,,,2429.579012,,,,867.70679,,,,,,,,,,,,,86.770679,,43.38534,,,,,,,,,,,43.38534,43.38534,,,,43.38534,,86.770679,,,,,260.312037,,,43.38534,,86.770679,,,694.165432,,,,173.541358,,,43.38534,,,,,,,,,,,,,86.770679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.38534,,,,,,43.38534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.469,34.929,2.0,11,4,2019,Keuter2023,SEM,,,,,,,,,,,,,,,,,,,,,,,,319.124764,,,,,,,,,,,,,,,,,,,,,,,,,10105.61752,,,,531.874606,,,,,,,,,,,,,,106.374921,,,,,,,,,,,,,,,,,,,531.874606,,,106.374921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.499685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.499685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.469,34.929,2.0,13,12,2018,Keuter2023,SEM,,,,184.39517,,,,,,,184.39517,,,,,,,,,,,,,,184.39517,,553.1855089999999,,,,,,,,,,,,,,,,,184.39517,,,,92.197585,67673.02727,,,,1843.951697,,,,,,,,,,,,,,92.197585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.592755,,,,,,,,,,,921.975848,,,,,,,,,,,,,,,,,,,,,,,,,,,184.39517,,,,,,
29.469,34.929,2.0,16,4,2018,Keuter2023,SEM,,,,319.16461400000003,,,,63.832923,,,,,,,,,,63.832923,,,,,,,,,63.832923,,,,,,,,,,,,,,,,,,,,,,11426.09319,,,,5106.633828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.665846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.326766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.832923,,,,,,,,638.3292280000001,127.665846,,,,,,,,,,,,,,,,,,,,,,,,765.995074,,127.665846,,382.997537,,63.832923,,,,,,,,,,,,,,,,,,,,,319.16461400000003,,,,,,
29.469,34.929,2.0,18,3,2018,Keuter2023,SEM,,,,,,,,69.879834,,,,,,,,,,,,,,,,,,,69.879834,,,,,,,,,,,,,,,,,,,,,,27672.41418,,,,10412.09523,,,,,,,,,,,,,,69.879834,,,,,,,,,,,,,69.879834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.279003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.879834,,,69.879834,,139.759668,,,,,,,349.39916900000003,,,,,,,,,,,,,,,,,,,,,,,,3144.59252,,69.879834,,,,,,,,,,,,,,,,,,,,,,,,,139.759668,,,,,,
29.469,34.929,2.0,28,5,2017,Keuter2023,SEM,,,,179.97126,,,,,,,,,,,,,,89.98563,,,,,,,,,,,,,269.95689,,,,,,,,,,,,,539.91378,,,,,1709.726971,,,,1349.7844510000002,,,,,,,,,,,,,,,,,,,,,,179.97126,,,,,,,,,,,89.98563,,,,,89.98563,,,,,,,,,,,,,,,,,,,,,,,,,,,899.8563,449.92815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.97126,,,,,,89.98563,,,89.98563,,,,,,,,,,,,,89.98563,,449.92815,,,,,,89.98563,,,,,,,,,,,,,,,,,629.8994100000001,,,,,,,,,,179.97126
29.469,34.929,2.0,29,3,2018,Keuter2023,SEM,,,,435.024957,,,,,,,,,,,,,,,,,,,,108.756239,,,54.37812,,,,108.756239,,,,652.5374360000001,,,,,,,,,598.1593160000001,,,,,16095.92342,,,,7177.911796,,,,,,,,,,,,,,163.13435900000002,,54.37812,,,,,,,,,,,108.756239,,,,,,652.5374360000001,,,,,1794.477949,,,,,,,,,,,,,,,,54.37812,,,,,,,,,,,435.024957,,,,,,,,,,54.37812,,108.756239,,,,,,,,,,,,,,,,,108.756239,,,,,217.512479,,,,,,598.1593160000001,435.024957,54.37812,,,,,163.13435900000002,,,,,,,217.512479,,,54.37812,,,,,,,,2718.905983,217.512479,,,108.756239,,,,,,,,,,,,,,,,,,,,,,,108.756239,,,,,,
29.469,34.929,10.0,28,5,2017,Keuter2023,SEM,,,,147.65578100000002,,,,,,,,49.218594,,,,,,196.874375,,,,,,,,,,,,,,,,,,,,,,,,,,49.218594,,,,,2116.399527,,,,935.153279,,,,,,,,295.31156200000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.027654,98.437187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.218594,98.437187,,,,,49.218594,,,,246.092968,,,,,,,147.65578100000002,,,,,,196.874375,,393.748749,,49.218594,,393.748749,,1328.902028,,,,,,,,,,,,,,,,,295.31156200000004,,,,,,,,,,
29.469,34.929,20.0,11,4,2019,Keuter2023,SEM,,,,106.374921,,,,,,,,,,,,,,,,,,,,319.124764,,,,,,,,,,,,,,,,,,,,,,,,,6701.620041,,,,850.99937,,106.374921,,,,,,,,,,,,106.374921,,,,,,,,,,,,,,,,,,,744.624449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.374921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.874606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.469,34.929,20.0,13,12,2018,Keuter2023,SEM,,,,79.19287299999999,,,,,,,,,,,,,,,,,,,,,,,475.157237,,,,,,,,,,,,,,,,,,,,,,70956.81409,,,,1663.0503299999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.19287299999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.19287299999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.19287299999999,,,,,,,,,,,,,,,,,,,,,,158.38574599999998,,,,,,,,,,,1187.893093,,,,,,,,,,,,79.19287299999999,,,,,,,,,,,79.19287299999999,,,,316.771491,,,,,,
29.469,34.929,20.0,14,11,2018,Keuter2023,SEM,,,,262.114741,,,,174.743161,,,,,,,,,,,,,,,,,,,174.743161,,,,,,,,,,,,,,,,,,,87.37158000000001,,349.486321,26560.9604,,,,1223.202124,,,,,,,,,,,,,,174.743161,,,,,,,,87.37158000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.202124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.37158000000001,,,,,,,,,,,,87.37158000000001,,174.743161,,,,,,,,,262.114741,,611.601062,,87.37158000000001,,436.857901,,,,,,,,,,,,,,,,,,,174.743161,,,,,,,,,,
29.469,34.929,20.0,16,4,2018,Keuter2023,SEM,,,,396.063484,,,,,,,56.580498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.580498,,,7921.269673000001,,,,4696.181306,,,,,,,,,,,,,,56.580498,,,,,,,,,,,,,,,,,,,,,,,,169.741493,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.1904510000002,169.741493,,,,,,,,,,,,,,,,,,,,,,,,,,113.160995,,,,,169.741493,,,,,,,,396.063484,226.321991,,,,,,,,,,,,,,,,,,,,,,,,509.224479,,113.160995,,113.160995,,,,,,,,,,,,,,,,,,56.580498,56.580498,,,,226.321991,,,,,,
29.469,34.929,20.0,18,3,2018,Keuter2023,SEM,,,,82.302915,,,,82.302915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.302915,,,,,24526.26877,,,,11275.4994,,82.302915,,,,,,,,,,,,164.605831,,,,,,,,,,,,,82.302915,,,,,,246.908746,,,,,164.605831,,,,,,,,,,,,,,,,,,,,,,,,,,,329.211661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.908746,,,,,,493.817492,329.211661,,,,,,,,,,,,,82.302915,,,,,,,,,,,2715.996206,82.302915,82.302915,,,,,,,,,,,,,,,82.302915,,,,,,,,,,82.302915,,,,,,
29.469,34.929,20.0,28,5,2017,Keuter2023,SEM,,,,165.042451,,,,,,,,141.464958,,,,,,235.77493,,,,,,,,,,,,,,,,,,,,,,,,,,400.817381,,,,,2121.974369,,,,660.169804,,,,,,,,117.887465,,,,,,,,,,,,,,165.042451,,,,,,,,,,,23.577493,,,,,47.154986,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.987184,165.042451,,,,,,,,,,,,,,,23.577493,,,,,,,,,,,,,47.154986,,,,,,,,,,,70.732479,70.732479,23.577493,,,,,,,,306.507409,,23.577493,,,,,23.577493,,,47.154986,,,47.154986,,377.239888,,,,447.972367,,1320.339607,,,,,,,,,,,,,,,,,165.042451,,,,,,,,,,47.154986
29.469,34.929,20.0,29,3,2018,Keuter2023,SEM,,,,102.071709,,,,51.035855,,,,,,,,,,,,,,,,153.107564,,,153.107564,,,,,,,,,,,,,,,,,153.107564,,51.035855,,,22098.52511,,,,7042.947955,,102.071709,,,,,,,,,,,,102.071709,,,,,,,,102.071709,,,,,,,,,,,306.215128,,,153.107564,,153.107564,,,,,,,,,,,,,,,,,,,,,,,,,,,510.358547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.035855,,,,,,510.358547,153.107564,,,,,,51.035855,,,,,51.035855,,51.035855,,,,,,,,,,,2858.007866,51.035855,153.107564,,561.394402,,51.035855,,,,,,,,,,,,,,,,,,,,,204.143419,,,,,,
29.469,34.929,30.0,28,5,2017,Keuter2023,SEM,,,,,,,,,,,,163.63345900000002,,,,,,163.63345900000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2945.402257,,,,1254.523183,,,,,,,,54.544486000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.345239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.544486000000006,,,,,,,,,109.088972,,,,,,,,,272.722431,,,,,,,,,,,,,,,436.35589,,,,545.444862,,709.078321,,,,,,,,,,,,,,,,,218.177945,,,,,,,,,,
29.469,34.929,40.0,16,4,2018,Keuter2023,SEM,,,,230.224094,,,,,,,,,,,,,,,,,,57.556023,,,,,172.66807,,,,,,,,,,,,,,,,,230.224094,,,,,9381.631828,,,,7194.502936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.556023,,,,,,,,,,,,,,,,,,,,,,,,,,,690.672282,57.556023,,,,,,,,,,,,,,,,,,,,,,,,,,172.66807,,,,,57.556023,,,,,,,,287.780117,172.66807,57.556023,,,,,,,,,,,,,,,,,,,,,,,575.5602349999999,,230.224094,,172.66807,,57.556023,,,,,,,,,,,,,,,,,,,,,57.556023,,,,,,
29.469,34.929,40.0,18,3,2018,Keuter2023,SEM,,,,64.582409,,,,129.164818,,64.582409,64.582409,,,,,,,,,,,,,129.164818,,,,,,,,,,,64.582409,,,,,,,,,193.747226,,,,,21699.68935,,,,11818.58081,,258.329635,,,,,,,,,,,,193.747226,,,,,,,,,,,,,,,,,,,710.4064970000001,,,,,3681.197301,,,,,,,,64.582409,,,,,,,129.164818,,,,,,,,,,,,64.582409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.582409,,193.747226,,,,,,129.164818,129.164818,,,,,,,,,,,,,,,,,,,,,,,,2583.296351,64.582409,193.747226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.469,34.929,40.0,28,5,2017,Keuter2023,SEM,,,,166.584968,,,,,,,,,,,,,,333.169936,,,,,,,,,,,,,166.584968,,,,,,,,,,,,,333.169936,,,,,2998.529424,,,,2165.604584,,,,,,,,,,,,,,,83.292484,,,,,,,83.292484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.679744,249.877452,,,,,,,,,,,,,,,,,,,,,,83.292484,,,,,,166.584968,,,,,,,,,,,83.292484,249.877452,,,,,,,,,166.584968,,83.292484,,,,,,,83.292484,166.584968,,,83.292484,,416.46242,,,,83.292484,,999.509808,,,,,,,,,,,,,,,,,83.292484,,,,,,,,,,
29.469,34.929,40.0,29,3,2018,Keuter2023,SEM,,,,203.745866,,,,203.745866,,152.8094,,,,,,,,,,,,,,,,,152.8094,,,,,,,,,,,,,,,,,305.618799,,,,,25417.29679,,,,8862.945174,,50.936467,,,,,,,,,,,,,50.936467,,,,,,,,,,,,,,,,,,2495.886859,,,,,1018.72933,,,,,50.936467,,,,,,,,,,152.8094,,,,,,,,,,,,101.872933,,,,,,,,,,,,,,,,,,,,,,,,,,,50.936467,,50.936467,,,101.872933,,203.745866,,,,,,254.682333,254.682333,50.936467,,,,,,,,,,,,458.428199,,,50.936467,,,,,,,,2852.442125,101.872933,,,50.936467,,,,,,,,,,,,,,,,,,,50.936467,,,,305.618799,,,,,,
29.469,34.929,60.0,11,4,2019,Keuter2023,SEM,,,,,,,,,,,,,,,,,,,,,,,,269.483134,,,,,,,,,,,,,,,,,,,,,,,,,10420.01451,,,,359.310845,,269.483134,,,,,,,,,,,,,,,,,,,,,,,,,89.82771100000001,,,,,,89.82771100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.655423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.655423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.469,34.929,60.0,13,12,2018,Keuter2023,SEM,,,,242.687836,,,,,,,,,,,,,,,,,,,,,,,485.375672,,,,,,,,,,,,,,,,,,,,,,69894.09683,,,,1213.439181,,121.343918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.343918,,,,,,,,,,,970.751345,,,,121.343918,,,,,,,,121.343918,,,,,,,,,,,,,,,242.687836,,,,,,
29.469,34.929,60.0,14,11,2018,Keuter2023,SEM,,,,66.342353,,,,,,,66.342353,,,,,,,,,,,,,,132.684706,,398.054117,,,,,,,,,,,,,,,,,66.342353,,66.342353,,132.684706,15325.0835,,,,1194.162351,,,,,,,,66.342353,,,,,,,66.342353,,,,,,,,,,,,66.342353,132.684706,,,,,66.342353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.1082339999999,,,,,,,,,,,,,,,,66.342353,,,,,,,,,,,,,,,,,,,,,,,,,66.342353,,,,,,,,,,,66.342353,,132.684706,,,,,,,,,,,530.738822,,,,199.027058,,,,,,,,,,,,,,,,,,,66.342353,,,,,,,,,,
29.469,34.929,60.0,16,4,2018,Keuter2023,SEM,,,,136.255076,,,,,,,,,,,,,,,,,,204.382614,,,,,136.255076,,,,,,,,,,,,,,,,,,,,,,12399.211920000002,,,,14647.42067,,,,,,,,,,,,,,,,,,,,,,,,,,,68.127538,,,,,,408.765228,,,,,68.127538,,,,,,,,,,,,,,,,,,,,,,,,,,,68.127538,,,,,,,,,,,,,,,,,68.127538,,,,,,,,,,,,,,,,,,,,,,,613.1478420000001,,68.127538,,,,,,,,,,,,,,,,,,,,,,,1090.040608,,272.510152,,68.127538,,,,,,,,,,,,,,,,,,,68.127538,,,,340.63769,,,,,,
29.469,34.929,60.0,18,3,2018,Keuter2023,SEM,,,,139.498003,,,,278.996006,,,69.749001,,,,,,,,,,,,,,,,209.247004,,,,,,,,,,,,,,,,,,,,,,31108.05466,,,,11996.828259999998,,,,,,,,,,,,,,69.749001,,,,,,,,,,,,,69.749001,,,,,,209.247004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.247004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.247004,,,,,,,,,,,,,,,,,,,,69.749001,,,,,,,,,,,3696.697079,,69.749001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.469,34.929,60.0,28,5,2017,Keuter2023,SEM,,,,251.377683,,,,,,,,,,,,,,100.551073,,,,50.275537,,,,,,,,,,,,,,,,,,,,,,,,,,,3217.634337,,,,1709.368242,,50.275537,,,,,,50.275537,,,,,50.275537,,301.653219,,,,,50.275537,,50.275537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.092705,50.275537,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.275537,,,,,,,,,,,402.204292,201.102146,,,,,,100.551073,,,50.275537,,,,,,,100.551073,,,201.102146,,,,,603.306438,,50.275537,,301.653219,,301.653219,,,,,,,,,,,,,,,,,201.102146,,,,,,,,,,150.82661
29.469,34.929,60.0,29,3,2018,Keuter2023,SEM,,,,,,,,336.719318,,48.10276,,,,,,,,,,,,,,,,,96.205519,,,,,,,,,,,,,,,,,192.411039,,,,,31988.33517,,,,6830.59187,,192.411039,,,,,,,,,,,48.10276,96.205519,,,,,,,,,,,,,192.411039,,,,,,1876.007626,,,144.308279,,481.027596,,,,,48.10276,,,,,,,,,,240.513798,,,,,,,,,,,,96.205519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.10276,,96.205519,,,,,,96.205519,,,,,,,,,,,,,,192.411039,,,,,,,,,,,2260.8297030000003,,,,,,,,,,,,,,,,,,,,,,,,,,,336.719318,,,,,,
29.469,34.929,80.0,16,4,2018,Keuter2023,SEM,,,,241.67753,,,,241.67753,,,,,,,,,,,,,,,,362.516295,,,120.838765,,,,,,,,,,,,,,,,,241.67753,,,,,29847.17497,,,,19938.39624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175.097771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.838765,,,,,,,,120.838765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.548886,,,,120.838765,,,,,,,,,,,,,,,,,,,,,,,966.710121,,,,,,
29.469,34.929,80.0,18,3,2018,Keuter2023,SEM,,,,,,,,97.031089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.515544,,,13390.29024,,,,2571.323851,,97.031089,,,,,,,,,,,,48.515544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.515544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.044052,,,,,,,,,,,,,,,,,,,,,,,,,,,97.031089,,,,,,
29.469,34.929,80.0,28,5,2017,Keuter2023,SEM,,,,90.769646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.157167,,90.769646,,,2360.010791,,,,3086.167958,,,,,,,,,,,,,90.769646,,363.078583,,,,,,,272.308937,,,,,,,,,,,90.769646,,,,,544.617875,,,,,,,,,,,,,,,,,,,,,,,,,,,363.078583,90.769646,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.078583,,,,,,,,,,,90.769646,544.617875,,,,,,90.769646,,,,,,,,,,90.769646,,90.769646,90.769646,,,453.848229,,1452.3143329999998,,181.539292,,181.539292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.078583
29.469,34.929,80.0,29,3,2018,Keuter2023,SEM,,,,,,,,218.853761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.770752,,,,,20922.41952,,,,5164.948751,,43.770752,,,,,,,,,,,,43.770752,,,,,,,,,,,,,43.770752,43.770752,,,,,218.853761,,,,,175.083009,,,,,131.312256,,,87.541504,,,,,,,87.541504,43.770752,,,,,,,,,,,43.770752,,,,,,,,,,,,,,,,,,,43.770752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.498051,,,,,,,,,,,,,,,,,,,,,,,,,,,218.853761,,,,,,
29.469,34.929,100.0,11,4,2019,Keuter2023,SEM,,,,85.099937,,,,85.099937,,,,,,,,,,,,,,,,255.299811,,,,,,,,,,,,,,,,,,,,,,,,,7744.09427,,,,595.699559,,,,,,,,,,,,,,,,,,,,,,,,,,,85.099937,,,,,,,,,85.099937,,,,,,,,,,,,,,,,,85.099937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.099937,,,,,,,,,,,,,,,85.099937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.599622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
