,Latitude,Longitude,Depth,Month,Year,Acanthoica acanthifera,Acanthoica acanthos,Acanthoica quattrospina,Acanthoica quattrospina HOL,Algirosphaera robusta,Alisphaera capulata,Alisphaera extenta,Alisphaera gaudii,Alisphaera gaudii POL,Alisphaera pinnigera,Alisphaera unicornis,Alisphaera unicornis POL,Calcidiscus leptoporus,Calcidiscus leptoporus HOL,Calciopappus caudatus,Calciopappus rigidus,Calciosolenia brasiliensis,Calciosolenia murrayi,Calicasphaera blokii,Calicasphaera concava,Calicasphaera diconstricta,Calyptrolithina divergens,Calyptrolithina multipora,Calyptrosphaera heimdaliae,Calyptrosphaera sphaeroidea HOL,Ceratolithus cristatus CER,Ceratolithus cristatus HET,Coccolithus pelagicus,Coccolithus pelagicus HOL,Corisphaera gracilis,Corisphaera tyrrheniensis,Cyrtosphaera aculeata,Discosphaera tubifera,Emiliania huxleyi,Florisphaera profunda,Formonsella pyramidosa,Gephyrocapsa ericsonii,Gephyrocapsa muellerae,Gephyrocapsa oceanica,Gephyrocapsa ornata,Gephyrocapsa parvula,Gladiolithus flabellatus,Gliscolithus amitakareniae,Hayaster perplexus,Helicosphaera HOL catilliferus type,Helicosphaera HOL confusus type,Helicosphaera HOL ponticuliferus type,Helicosphaera carteri,Helicosphaera hyalina,Helicosphaera pavimentum,Helicosphaera pavimentum HOL,Helicosphaera wallichii,Helladosphaera cornifera,Helladosphaera pienaarii,Homozygosphaera spinosa,Homozygosphaera triarcha,Michaelsarsia adriaticus,Michaelsarsia elegans,Oolithotus antillarum,Oolithotus fragilis,Ophiaster formosus,Ophiaster hydroideus,Palusphaera vandelii,Pappomonas sp. type 3,Pappomonas sp. type 5,Papposphaera lepida,Picarola margalefii,Pontosphaera syracusana,Rhabdosphaera clavigera,Rhabdosphaera xiphos,Scyphosphaera apsteinii,Sphaerocalyptra adenensis,Sphaerocalyptra quadridentata,Syracosphaera ampliora,Syracosphaera anthos,Syracosphaera anthos HOL,Syracosphaera arethusae,Syracosphaera arethusae HOL,Syracosphaera aurisinae,Syracosphaera aurisinae HOL,Syracosphaera bannockii,Syracosphaera bannockii HOL,Syracosphaera borealis,Syracosphaera corolla,Syracosphaera dilatata,Syracosphaera epigrosa,Syracosphaera exigua,Syracosphaera gaarderae,Syracosphaera gaarderae HOL,Syracosphaera halldalii,Syracosphaera hastata,Syracosphaera histrica,Syracosphaera histrica HOL,Syracosphaera isselii HOL,Syracosphaera lafourcadii HOL,Syracosphaera magnaghii HOL,Syracosphaera marginiporata,Syracosphaera mediterranea,Syracosphaera mediterranea HOL gracillima type,Syracosphaera mediterranea HOL marisrubri type,Syracosphaera mediterranea HOL wettsteinii type,Syracosphaera molischii,Syracosphaera molischii HOL,Syracosphaera nana HOL,Syracosphaera neapolitana,Syracosphaera nodosa,Syracosphaera noroitica,Syracosphaera orbiculus,Syracosphaera ossa,Syracosphaera periperforata HOL,Syracosphaera prolongata,Syracosphaera protrudens,Syracosphaera pulchra,Syracosphaera pulchra HOL galea type,Syracosphaera pulchra HOL oblonga type,Syracosphaera reniformis,Syracosphaera rotula,Syracosphaera squamosa,Syracosphaera strigilis,Syracosphaera strigilis HOL,Syracosphaera tumularis,Turrilithus latericioides,Umbellosphaera irregularis,Umbellosphaera tenuis,Umbilicosphaera anulus,Umbilicosphaera foliosa,Umbilicosphaera hulburtiana,Umbilicosphaera sibogae,Wigwamma antarctica,Zygosphaera amoena,Zygosphaera marsilii
2636,45.5,13.5,5,8,2009,,,2220.0,1670.0,,,560.0,,,,,,,12005.0,,,2220.0,,2780.0,,,1430.0,,,,,,,,8463.75,,2500.0,,20062.5,,,,,,,,,,,,,,,,,,,,,1430.0,,,,,,,1115.0,,,,,,,25935.0,,,3890.0,6670.0,4760.0,,,7780.0,560.0,,,3330.0,,,7500.0,,,,,,,,,3250.0,,,,830.0,,,,,,26430.0,,,19170.0,,,2156.6666666666665,,,830.0,8850.0,,,,,,830.0,2162.5,,,,,,,,,,,
2637,45.5,13.5,5,8,2012,,,,,,,,,,,,,,103.0,,,,,,,,,,,,,,,,,,,,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,,,,,,,,,,,,,,,,,,
2638,45.5,13.5,5,9,2009,,,3000.0,1110.0,1000.0,,,,,,,,,,,,,370.0,,,,,,,,,,,,1835.0,,370.0,,55116.666666666664,,,,,,,,,,,,,,,,,,,2900.0,,,,,,,,,1185.0,,,,,,,11120.0,,,,3700.0,2005.0,,,,,,,2000.0,,,,2000.0,,,,,,,,1000.0,,,,,,,,910.0,4000.0,6670.0,,,,,,1835.0,14580.0,,,5926.666666666667,,,,,,,5460.0,,,,,,,,,,,
2639,45.5,13.5,5,9,2011,,,231.0,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,,,,4630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.0,,,,,,,,,,,,,,,,,,
2640,45.5,13.5,5,9,2012,,,2596.0,,,,,,,,,,,1374.0,,,,,,,,,,,,,,,,,,,,6720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0,,,,,,,15272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.0,,,,,,,,,,,,,,,,,,
2641,45.5,13.5,5,9,2013,,,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.0,,,,,,,,,,,,,,,,,,
2642,45.5,13.5,5,10,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2910.0,,,,,,,1940.0,,,,,,,,970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3880.0,970.0,,,6800.0,,,,,,,,,,,,,,,,,,
2643,45.5,13.5,5,10,2011,,,1277.0,,,,,,,,,,,559.0,,,,,,,,,,,,,,,,,,,,22822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,
2644,45.5,13.5,5,10,2012,,,,,,,,,,,,,,129.0,,,,,,,,,,,,,,,,,,,,10582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.0,,,,,,,,,,,,,,,,,,
2645,45.5,13.5,5,11,2011,,,1576.0,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21422.666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,598.0,,,,,,,,,,,,,,,,,,
2646,45.5,13.5,5,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0,,,,,,,,,,,,,,,,,,
2647,45.5,13.5,5,12,2008,,,,,3880.0,,,,,,,,,,,,,1940.0,,,,,,,,,,,,,,,,88350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.0,,,,,,,,,,,,,,,,,,
2648,45.5,13.5,5,12,2011,,,1233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.0,,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,,
2649,45.5,13.5,10,1,2012,,,49552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650,45.5,13.5,10,2,2012,,,2471.0,,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2651,45.5,13.5,10,2,2013,,,,,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0,,,,,,,,,,,,,,,3437.0,,,,,,,,,,,,,,,,,,
2652,45.5,13.5,10,3,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2653,45.5,13.5,10,4,2012,,,,,311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,,,,,,,,,,,,,,,,,,
2654,45.5,13.5,10,6,2011,,,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2655,45.5,13.5,10,6,2012,,,419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2656,45.5,13.5,10,7,2012,,,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.0,,,,,,,,,,,,,,,,,,
2657,45.5,13.5,10,8,2012,,,102.0,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,,,
2658,45.5,13.5,10,9,2009,,,900.0,,,,,,,,,,,3140.0,,,,4040.0,,,,900.0,,,,,,,,6730.0,,450.0,,43050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.0,,,,,,,3140.0,,,,3140.0,,,,,,,,,,,450.0,1350.0,,,,,,,,3140.0,,,,,2690.0,,,,,2240.0,,,,,,7170.0,11660.0,,,1790.0,,,,,,450.0,1790.0,,,,,,,,,,,
2659,45.5,13.5,10,9,2011,,,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,,,,,15548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.0,,,,,,,635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,,,,,,,,,,,,,,,,,,
2660,45.5,13.5,10,9,2012,,,4479.0,,,,,,,,,,,1156.0,,,,,,,,,,,,,,,,,,,,11849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,,,,
2661,45.5,13.5,10,10,2009,,,,,11110.0,,,,,,,,,,,,1390.0,,,,,,,,,,,,,,,,,71530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3470.0,,,,,,,,690.0,,,,,,,,,,,,,,,,3470.0,,,,,690.0,,,,,,,,,,,,,,,7640.0,,,,,,,,,,,,,,,,,,
2662,45.5,13.5,10,10,2011,,,2821.0,,,,,,,,,,,1782.0,,,,,,,,,,,,,,,,,,,,50637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.0,,,,,,,,,,,,,,,,,,
2663,45.5,13.5,10,10,2012,,,2863.0,,,,,,,,,,,636.0,,,,,,,,,,,,,,,,,,,,38814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.0,,,,,,,,,,,,,,,,,,
2664,45.5,13.5,10,11,2011,,,2627.5,,436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,,,,,,,327.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,682.0,,,,,,,,,,,,,,,,,,
2665,45.5,13.5,10,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,45.5,13.5,10,12,2011,,,1102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,,,,,,,,,,,,,,,,,,
2667,45.5,13.5,15,2,2012,,,2849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,,,
2668,45.5,13.5,15,2,2013,,,,,897.0,,,,,,,,299.0,,,,,,,,,,,,,,,,,,,,,136366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669,45.5,13.5,15,3,2012,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,45.5,13.5,15,4,2012,,,108.0,,,,,,,,,,292.0,,,,,,,,,,,,,,,,,,,,,20301.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.0,,,,,,,,,,,,,,,,,,
2671,45.5,13.5,15,5,2012,,,3037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672,45.5,13.5,15,6,2011,,,3009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673,45.5,13.5,15,6,2012,,,3066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2674,45.5,13.5,15,7,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.0,,,,,,,,,,,,,,,,,,
2675,45.5,13.5,15,8,2012,,,656.0,,,,,,,,,,,219.0,,,,,,,,,,,,,,,,,,,,875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0,,,,,,,,,,,,,,,,,,
2676,45.5,13.5,15,9,2011,,,2356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2677,45.5,13.5,15,9,2012,,,5433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2678,45.5,13.5,15,9,2013,,,321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.0,,,,,,,,,,,,,,,964.0,,,,,,,,,,,,,,,,,,
2679,45.5,13.5,15,10,2011,,,2216.0,,,,,,,,,,,886.0,,,,,,,,,,,,,,,,,,,,48455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,,,,,,,,,,,,,,,443.0,,,,,,,,,,,,,,,,,,
2680,45.5,13.5,15,10,2012,,,179.0,,357.0,,,,,,,,,2859.0,,,,,,,,,,,,,,,,,,,,46452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,,,,,,,1787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2859.0,,,,,,,,,,,,,,,,,,
2681,45.5,13.5,15,11,2011,,,4901.5,,443.0,,,,,,,,,295.0,,,,,,,,,,,,,,,,,,,,23981.666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,,,,,,,497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,,,,,,,,,,,,,,,,,,
2682,45.5,13.5,15,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.0,,,,,,,,,,,,,,,,,,
2683,45.5,13.5,15,12,2011,,,681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0,,,,,,,,,,,,,,,,,,
2684,45.5,13.5,20,5,2009,,,1180.0,,,,590.0,,,,,,,,,,590.0,,,,,,,,,,,,,1780.0,,,,80470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,,,,,,,,,,,,,,,590.0,1180.0,,,,,,1180.0,,,,,,,,,,,,,,,,,,,,,,,,,590.0,,,,,,,,,,,4140.0,,,,,,,,,,,
2685,46.5,-19.5,10,3,2004,,,600.0,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,600.0,67700.0,,,13200.0,7200.0,,,8400.0,,,,,,,,,,,,,,,,,4800.0,,,6000.0,,,,,,,,,,,,,,1800.0,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,3600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2686,46.5,-19.5,50,3,2004,,,1200.0,,,,,,,,1800.0,,,2400.0,,,,,,,,,,,,,,,,,,,1800.0,67100.0,,,11400.0,13200.0,,,25200.0,,,,,,,,,,,,,,,,,2400.0,,,,12600.0,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687,46.5,-19.5,100,3,2004,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,61100.0,,,11400.0,6600.0,,,9600.0,,,,,,,,,,,,,,,,,18000.0,,,6600.0,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,46.5,-19.5,150,3,2004,,,600.0,,,,,,,,2400.0,,,,,,,600.0,,,,,,,,,,,,,,,,64100.0,,,12000.0,8400.0,,,,600.0,,,,,,,,,,,,,,,,4200.0,,,12600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689,46.5,-19.5,200,3,2004,,,3600.0,,,,,,,,,,,2400.0,,,,,,,,,,,,,,,,,,,600.0,40700.0,600.0,,10800.0,6000.0,,,,,,,,,,,,,,,,,,,,,,,5400.0,,,,,,,,,,,,,,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690,46.5,-17.5,5,5,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691,46.5,-17.5,10,5,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,
2692,46.5,-17.5,15,5,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693,46.5,-17.5,20,5,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694,46.5,-17.5,25,5,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695,46.5,-17.5,45,5,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696,46.5,-17.5,60,5,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697,46.5,-17.5,100,5,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,46.5,-15.5,0,6,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000.0,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.0,,,,,,,,,,,,,,,,,,
2699,46.5,-15.5,5,6,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65800.0,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0,,,,,,,,,,,,,,,380.0,,,,,,,,,,,,,,,,,,
2700,46.5,-15.5,15,6,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000.0,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,,,,,,,,,,,,,,,,,,
2701,46.5,-15.5,25,6,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,710.0,,,,,,,,,,,,,,,,,,
2702,46.5,-15.5,55,6,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,720.0,,,,,,,,,,,,,,,,,,
2703,46.5,-15.5,95,6,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,
2704,46.5,-14.5,5,5,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705,46.5,-14.5,20,5,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.3,,,,,0.75,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706,47.5,-20.5,10,7,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,
2707,47.5,-20.5,15,5,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,47.5,-20.5,20,7,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340.0,,,,,,,,,,,,,,,,,,
